segment_id,line_idx,mean_ndvi,vegetation_fraction,predicted_risk_probability,predicted_priority,pixels_sampled
71779,255,71.0,1.0,1.0,High,1
71789,255,82.0,1.0,1.0,High,1
71791,255,83.0,1.0,1.0,High,1
71811,255,100.0,1.0,1.0,High,1
71839,255,101.0,1.0,1.0,High,1
71840,255,101.0,1.0,1.0,High,1
71874,255,81.0,1.0,1.0,High,1
71875,255,81.0,1.0,1.0,High,1
71879,255,80.0,1.0,1.0,High,1
71917,255,81.0,1.0,1.0,High,1
71923,255,90.0,1.0,1.0,High,1
71936,255,83.0,1.0,1.0,High,1
71957,255,75.0,1.0,1.0,High,1
71970,255,61.0,1.0,1.0,High,1
71991,255,60.0,1.0,1.0,High,1
71992,255,60.0,1.0,1.0,High,1
72002,255,56.0,1.0,1.0,High,1
72020,255,50.0,1.0,1.0,High,1
72031,255,67.0,1.0,1.0,High,1
72079,256,60.0,1.0,1.0,High,1
72081,256,61.0,1.0,1.0,High,1
72094,256,75.0,1.0,1.0,High,1
72118,256,59.0,1.0,1.0,High,1
72142,257,99.0,1.0,1.0,High,1
72145,257,98.0,1.0,1.0,High,1
72157,257,95.0,1.0,1.0,High,1
72164,257,100.0,1.0,1.0,High,1
72169,257,95.0,1.0,1.0,High,1
72176,257,96.0,1.0,1.0,High,1
72194,257,88.0,1.0,1.0,High,1
72195,257,88.0,1.0,1.0,High,1
72205,257,86.0,1.0,1.0,High,1
72206,257,86.0,1.0,1.0,High,1
72219,257,107.0,1.0,1.0,High,1
72224,257,109.0,1.0,1.0,High,1
72234,257,108.0,1.0,1.0,High,1
72241,257,112.0,1.0,1.0,High,1
72299,257,134.0,1.0,1.0,High,1
72320,257,117.0,1.0,1.0,High,1
72355,257,118.0,1.0,1.0,High,1
72378,257,84.0,1.0,1.0,High,1
72425,258,96.0,1.0,1.0,High,1
72446,258,102.0,1.0,1.0,High,1
72455,258,100.0,1.0,1.0,High,1
72456,258,100.0,1.0,1.0,High,1
72480,258,102.0,1.0,1.0,High,1
72489,258,118.0,1.0,1.0,High,1
72506,258,74.0,1.0,1.0,High,1
72513,258,107.0,1.0,1.0,High,1
72528,258,100.0,1.0,1.0,High,1
72556,258,105.0,1.0,1.0,High,1
72557,258,105.0,1.0,1.0,High,1
72566,258,124.0,1.0,1.0,High,1
72571,258,100.0,1.0,1.0,High,1
72587,258,127.0,1.0,1.0,High,1
72588,258,127.0,1.0,1.0,High,1
72626,258,107.0,1.0,1.0,High,1
72631,258,107.0,1.0,1.0,High,1
72660,258,111.0,1.0,1.0,High,1
72673,258,82.0,1.0,1.0,High,1
72676,258,90.0,1.0,1.0,High,1
72743,258,77.0,1.0,1.0,High,1
72775,258,86.0,1.0,1.0,High,1
72807,258,72.0,1.0,1.0,High,1
72827,258,72.0,1.0,1.0,High,1
72855,258,89.0,1.0,1.0,High,1
72858,258,89.0,1.0,1.0,High,1
72891,258,77.0,1.0,1.0,High,1
72937,260,57.0,1.0,1.0,High,1
72973,261,69.0,1.0,1.0,High,1
72974,261,69.0,1.0,1.0,High,1
73024,262,73.0,1.0,1.0,High,1
73047,262,84.0,1.0,1.0,High,1
73062,262,66.0,1.0,1.0,High,1
73076,262,68.0,1.0,1.0,High,1
73097,262,77.0,1.0,1.0,High,1
73119,263,46.0,1.0,1.0,High,1
73142,263,47.0,1.0,1.0,High,1
73217,263,45.0,1.0,1.0,High,1
73219,263,49.0,1.0,1.0,High,1
73287,263,45.0,1.0,1.0,High,1
73347,263,54.0,1.0,1.0,High,1
73414,263,60.0,1.0,1.0,High,1
73426,263,58.0,1.0,1.0,High,1
73427,263,58.0,1.0,1.0,High,1
73435,263,61.0,1.0,1.0,High,1
73481,263,51.0,1.0,1.0,High,1
73560,263,55.0,1.0,1.0,High,1
73583,263,69.0,1.0,1.0,High,1
73602,263,90.0,1.0,1.0,High,1
73610,263,75.0,1.0,1.0,High,1
73611,263,75.0,1.0,1.0,High,1
73622,263,73.0,1.0,1.0,High,1
73656,263,60.0,1.0,1.0,High,1
73657,263,60.0,1.0,1.0,High,1
73706,263,64.0,1.0,1.0,High,1
73707,263,64.0,1.0,1.0,High,1
73733,263,70.0,1.0,1.0,High,1
73808,263,65.0,1.0,1.0,High,1
73815,263,70.0,1.0,1.0,High,1
73828,263,71.0,1.0,1.0,High,1
73846,263,65.0,1.0,1.0,High,1
73894,264,62.0,1.0,1.0,High,1
73896,264,61.0,1.0,1.0,High,1
73907,264,63.0,1.0,1.0,High,1
73965,264,72.0,1.0,1.0,High,1
73981,264,75.0,1.0,1.0,High,1
73983,264,96.0,1.0,1.0,High,1
74019,264,78.0,1.0,1.0,High,1
74116,264,69.0,1.0,1.0,High,1
74148,264,73.0,1.0,1.0,High,1
74236,264,103.0,1.0,1.0,High,1
74291,264,95.0,1.0,1.0,High,1
74300,264,94.0,1.0,1.0,High,1
74315,264,67.0,1.0,1.0,High,1
74332,264,93.0,1.0,1.0,High,1
74364,264,83.0,1.0,1.0,High,1
74365,264,83.0,1.0,1.0,High,1
74368,264,96.0,1.0,1.0,High,1
74449,266,90.0,1.0,1.0,High,1
74451,266,84.0,1.0,1.0,High,1
74538,266,72.0,1.0,1.0,High,1
74546,266,83.0,1.0,1.0,High,1
74588,266,58.0,1.0,1.0,High,1
74594,266,69.0,1.0,1.0,High,1
74600,266,75.0,1.0,1.0,High,1
74657,266,68.0,1.0,1.0,High,1
74687,266,62.0,1.0,1.0,High,1
74747,266,56.0,1.0,1.0,High,1
74825,267,153.0,1.0,1.0,High,1
74843,267,144.0,1.0,1.0,High,1
74844,267,144.0,1.0,1.0,High,1
74852,267,104.0,1.0,1.0,High,1
74869,268,113.0,1.0,1.0,High,1
74870,268,113.0,1.0,1.0,High,1
74918,268,98.0,1.0,1.0,High,1
74938,268,103.0,1.0,1.0,High,1
74971,268,90.0,1.0,1.0,High,1
74972,268,90.0,1.0,1.0,High,1
74987,268,101.0,1.0,1.0,High,1
75018,268,102.0,1.0,1.0,High,1
75030,268,106.0,1.0,1.0,High,1
75031,268,106.0,1.0,1.0,High,1
75050,269,70.0,1.0,1.0,High,1
75075,269,79.0,1.0,1.0,High,1
75099,269,107.0,1.0,1.0,High,1
75100,269,107.0,1.0,1.0,High,1
75104,269,117.0,1.0,1.0,High,1
75105,269,117.0,1.0,1.0,High,1
75134,269,102.0,1.0,1.0,High,1
75136,269,105.0,1.0,1.0,High,1
75174,269,104.0,1.0,1.0,High,1
75199,270,57.0,1.0,1.0,High,1
75220,271,91.0,1.0,1.0,High,1
75301,272,46.0,1.0,1.0,High,1
75347,272,57.0,1.0,1.0,High,1
75363,272,58.0,1.0,1.0,High,1
75388,272,53.0,1.0,1.0,High,1
75440,272,54.0,1.0,1.0,High,1
75496,272,51.0,1.0,1.0,High,1
75501,272,55.0,1.0,1.0,High,1
75504,272,56.0,1.0,1.0,High,1
75507,272,58.0,1.0,1.0,High,1
75510,272,55.0,1.0,1.0,High,1
75513,272,54.0,1.0,1.0,High,1
75514,272,54.0,1.0,1.0,High,1
75520,272,59.0,1.0,1.0,High,1
75527,272,57.0,1.0,1.0,High,1
75541,272,53.0,1.0,1.0,High,1
75542,272,53.0,1.0,1.0,High,1
75556,272,54.0,1.0,1.0,High,1
75558,272,55.0,1.0,1.0,High,1
75592,272,53.0,1.0,1.0,High,1
75612,272,53.0,1.0,1.0,High,1
75640,272,61.0,1.0,1.0,High,1
75713,272,62.0,1.0,1.0,High,1
75731,272,65.0,1.0,1.0,High,1
75828,272,59.0,1.0,1.0,High,1
75837,272,72.0,1.0,1.0,High,1
75838,272,72.0,1.0,1.0,High,1
75845,272,65.0,1.0,1.0,High,1
75854,272,65.0,1.0,1.0,High,1
75855,272,65.0,1.0,1.0,High,1
75933,272,82.0,1.0,1.0,High,1
75949,272,81.0,1.0,1.0,High,1
75973,272,74.0,1.0,1.0,High,1
75997,272,56.0,1.0,1.0,High,1
76008,272,68.0,1.0,1.0,High,1
76009,272,68.0,1.0,1.0,High,1
76011,272,64.0,1.0,1.0,High,1
76043,273,78.0,1.0,1.0,High,1
76044,273,78.0,1.0,1.0,High,1
76083,273,69.0,1.0,1.0,High,1
76110,273,70.0,1.0,1.0,High,1
76117,274,80.0,1.0,1.0,High,1
76146,274,70.0,1.0,1.0,High,1
76149,274,67.0,1.0,1.0,High,1
76155,274,75.0,1.0,1.0,High,1
76184,274,65.0,1.0,1.0,High,1
76235,274,85.0,1.0,1.0,High,1
76292,274,66.0,1.0,1.0,High,1
76307,274,68.0,1.0,1.0,High,1
76329,274,67.0,1.0,1.0,High,1
76335,274,62.0,1.0,1.0,High,1
76352,274,68.0,1.0,1.0,High,1
76353,274,68.0,1.0,1.0,High,1
76411,274,67.0,1.0,1.0,High,1
76412,274,67.0,1.0,1.0,High,1
76424,274,82.0,1.0,1.0,High,1
76473,274,73.0,1.0,1.0,High,1
76478,274,84.0,1.0,1.0,High,1
76481,274,80.0,1.0,1.0,High,1
76535,274,106.0,1.0,1.0,High,1
76536,274,106.0,1.0,1.0,High,1
76572,275,51.0,1.0,1.0,High,1
76609,275,56.0,1.0,1.0,High,1
76622,275,53.0,1.0,1.0,High,1
76625,275,47.0,1.0,1.0,High,1
76638,275,61.0,1.0,1.0,High,1
76651,275,52.0,1.0,1.0,High,1
76687,275,56.0,1.0,1.0,High,1
76848,275,52.0,1.0,1.0,High,1
76851,275,54.0,1.0,1.0,High,1
76870,275,52.0,1.0,1.0,High,1
76887,275,58.0,1.0,1.0,High,1
76960,275,62.0,1.0,1.0,High,1
77024,275,62.0,1.0,1.0,High,1
77026,275,60.0,1.0,1.0,High,1
77098,275,72.0,1.0,1.0,High,1
77110,275,69.0,1.0,1.0,High,1
77111,275,69.0,1.0,1.0,High,1
77121,275,70.0,1.0,1.0,High,1
77123,275,69.0,1.0,1.0,High,1
77162,275,69.0,1.0,1.0,High,1
77176,275,68.0,1.0,1.0,High,1
77202,275,75.0,1.0,1.0,High,1
77242,275,67.0,1.0,1.0,High,1
77286,275,71.0,1.0,1.0,High,1
77287,275,71.0,1.0,1.0,High,1
77301,275,65.0,1.0,1.0,High,1
77318,275,63.0,1.0,1.0,High,1
77342,276,48.0,1.0,1.0,High,1
77350,276,46.0,1.0,1.0,High,1
77372,276,54.0,1.0,1.0,High,1
77378,276,52.0,1.0,1.0,High,1
77388,276,46.0,1.0,1.0,High,1
77416,276,46.0,1.0,1.0,High,1
77418,276,47.0,1.0,1.0,High,1
77428,276,51.0,1.0,1.0,High,1
77432,276,49.0,1.0,1.0,High,1
77434,276,52.0,1.0,1.0,High,1
77490,276,55.0,1.0,1.0,High,1
77496,276,50.0,1.0,1.0,High,1
77538,276,53.0,1.0,1.0,High,1
77558,276,60.0,1.0,1.0,High,1
77584,276,53.0,1.0,1.0,High,1
77604,276,65.0,1.0,1.0,High,1
77655,276,51.0,1.0,1.0,High,1
77741,276,52.0,1.0,1.0,High,1
77785,276,53.0,1.0,1.0,High,1
77790,276,52.0,1.0,1.0,High,1
77829,276,51.0,1.0,1.0,High,1
77896,277,69.0,1.0,1.0,High,1
77920,277,79.0,1.0,1.0,High,1
77950,277,88.0,1.0,1.0,High,1
77971,277,55.0,1.0,1.0,High,1
78004,277,86.0,1.0,1.0,High,1
78021,277,89.0,1.0,1.0,High,1
78022,277,89.0,1.0,1.0,High,1
78028,277,250.0,1.0,1.0,High,1
78063,277,52.0,1.0,1.0,High,1
78110,278,67.0,1.0,1.0,High,1
78130,278,34.0,1.0,1.0,High,1
78148,278,68.0,1.0,1.0,High,1
78150,278,250.0,1.0,1.0,High,1
78285,279,255.0,1.0,1.0,High,1
78309,279,255.0,1.0,1.0,High,1
78333,280,31.0,1.0,1.0,High,1
78374,280,46.0,1.0,1.0,High,1
78411,280,32.0,1.0,1.0,High,1
78457,280,43.0,1.0,1.0,High,1
78465,280,46.0,1.0,1.0,High,1
78503,280,32.0,1.0,1.0,High,1
78504,280,32.0,1.0,1.0,High,1
78509,280,37.0,1.0,1.0,High,1
78578,280,250.0,1.0,1.0,High,1
78607,280,27.0,1.0,1.0,High,1
78629,280,15.0,1.0,1.0,High,1
78630,280,15.0,1.0,1.0,High,1
78673,281,250.0,1.0,1.0,High,1
78701,282,26.0,1.0,1.0,High,1
78703,282,28.0,1.0,1.0,High,1
78705,282,250.0,1.0,1.0,High,1
78754,282,250.0,1.0,1.0,High,1
78760,282,20.0,1.0,1.0,High,1
78765,282,15.0,1.0,1.0,High,1
78766,282,15.0,1.0,1.0,High,1
78777,282,250.0,1.0,1.0,High,1
78782,282,250.0,1.0,1.0,High,1
78815,282,250.0,1.0,1.0,High,1
78835,282,250.0,1.0,1.0,High,1
78856,282,250.0,1.0,1.0,High,1
78897,282,36.0,1.0,1.0,High,1
78911,282,57.0,1.0,1.0,High,1
78921,282,57.0,1.0,1.0,High,1
78936,282,65.0,1.0,1.0,High,1
78972,282,44.0,1.0,1.0,High,1
78983,282,43.0,1.0,1.0,High,1
78997,282,60.0,1.0,1.0,High,1
79003,282,55.0,1.0,1.0,High,1
79004,282,55.0,1.0,1.0,High,1
79016,282,24.0,1.0,1.0,High,1
79046,282,141.0,1.0,1.0,High,1
79048,282,140.0,1.0,1.0,High,1
79051,282,111.0,1.0,1.0,High,1
79107,282,147.0,1.0,1.0,High,1
79112,282,137.0,1.0,1.0,High,1
79122,282,118.0,1.0,1.0,High,1
79172,282,124.0,1.0,1.0,High,1
79191,282,148.0,1.0,1.0,High,1
79192,282,148.0,1.0,1.0,High,1
79203,282,129.0,1.0,1.0,High,1
79230,282,132.0,1.0,1.0,High,1
79256,282,151.0,1.0,1.0,High,1
79263,282,136.0,1.0,1.0,High,1
79264,282,136.0,1.0,1.0,High,1
79302,282,135.0,1.0,1.0,High,1
79303,282,135.0,1.0,1.0,High,1
79316,282,133.0,1.0,1.0,High,1
79333,282,122.0,1.0,1.0,High,1
79368,282,134.0,1.0,1.0,High,1
79389,282,145.0,1.0,1.0,High,1
79396,282,134.0,1.0,1.0,High,1
79401,282,135.0,1.0,1.0,High,1
79460,282,80.0,1.0,1.0,High,1
79473,282,116.0,1.0,1.0,High,1
79502,282,76.0,1.0,1.0,High,1
79526,282,68.0,1.0,1.0,High,1
79541,282,58.0,1.0,1.0,High,1
79558,282,62.0,1.0,1.0,High,1
79576,282,62.0,1.0,1.0,High,1
79598,282,60.0,1.0,1.0,High,1
79604,282,57.0,1.0,1.0,High,1
79617,282,62.0,1.0,1.0,High,1
79618,282,62.0,1.0,1.0,High,1
79637,282,57.0,1.0,1.0,High,1
79705,282,57.0,1.0,1.0,High,1
79707,282,61.0,1.0,1.0,High,1
79745,282,57.0,1.0,1.0,High,1
79777,282,63.0,1.0,1.0,High,1
79833,282,250.0,1.0,1.0,High,1
79838,282,17.0,1.0,1.0,High,1
79878,283,250.0,1.0,1.0,High,1
79979,285,17.0,1.0,1.0,High,1
80048,286,42.0,1.0,1.0,High,1
80062,286,39.0,1.0,1.0,High,1
80080,286,39.0,1.0,1.0,High,1
80234,288,46.0,1.0,1.0,High,1
80257,289,93.0,1.0,1.0,High,1
80261,289,86.0,1.0,1.0,High,1
80262,289,86.0,1.0,1.0,High,1
80309,289,112.0,1.0,1.0,High,1
80336,289,127.0,1.0,1.0,High,1
80377,289,102.0,1.0,1.0,High,1
80412,289,104.0,1.0,1.0,High,1
80434,289,89.0,1.0,1.0,High,1
80436,289,90.0,1.0,1.0,High,1
80565,290,84.0,1.0,1.0,High,1
80600,290,78.0,1.0,1.0,High,1
80606,290,80.0,1.0,1.0,High,1
80607,290,80.0,1.0,1.0,High,1
80651,290,100.0,1.0,1.0,High,1
80668,290,84.0,1.0,1.0,High,1
80670,290,89.0,1.0,1.0,High,1
80672,290,90.0,1.0,1.0,High,1
80679,290,88.0,1.0,1.0,High,1
80755,290,96.0,1.0,1.0,High,1
80756,290,96.0,1.0,1.0,High,1
80769,291,105.0,1.0,1.0,High,1
80806,291,100.0,1.0,1.0,High,1
80808,291,82.0,1.0,1.0,High,1
80832,291,74.0,1.0,1.0,High,1
80849,291,80.0,1.0,1.0,High,1
80851,291,79.0,1.0,1.0,High,1
80852,291,79.0,1.0,1.0,High,1
80856,291,85.0,1.0,1.0,High,1
80911,291,79.0,1.0,1.0,High,1
80912,291,79.0,1.0,1.0,High,1
80928,291,88.0,1.0,1.0,High,1
80967,291,79.0,1.0,1.0,High,1
80976,291,86.0,1.0,1.0,High,1
81047,291,89.0,1.0,1.0,High,1
81184,292,84.0,1.0,1.0,High,1
81219,292,78.0,1.0,1.0,High,1
81225,292,80.0,1.0,1.0,High,1
81226,292,80.0,1.0,1.0,High,1
81270,292,100.0,1.0,1.0,High,1
81323,292,120.0,1.0,1.0,High,1
81342,292,88.0,1.0,1.0,High,1
81349,292,87.0,1.0,1.0,High,1
81357,292,83.0,1.0,1.0,High,1
81363,293,105.0,1.0,1.0,High,1
81400,293,100.0,1.0,1.0,High,1
81402,293,82.0,1.0,1.0,High,1
81426,293,74.0,1.0,1.0,High,1
81443,293,80.0,1.0,1.0,High,1
81445,293,79.0,1.0,1.0,High,1
81446,293,79.0,1.0,1.0,High,1
81450,293,85.0,1.0,1.0,High,1
81505,293,79.0,1.0,1.0,High,1
81506,293,79.0,1.0,1.0,High,1
81522,293,88.0,1.0,1.0,High,1
81561,293,79.0,1.0,1.0,High,1
81574,293,100.0,1.0,1.0,High,1
81597,293,120.0,1.0,1.0,High,1
81630,293,83.0,1.0,1.0,High,1
81699,294,73.0,1.0,1.0,High,1
81725,294,72.0,1.0,1.0,High,1
81747,294,73.0,1.0,1.0,High,1
81752,294,96.0,1.0,1.0,High,1
81764,294,85.0,1.0,1.0,High,1
81769,294,79.0,1.0,1.0,High,1
81821,294,78.0,1.0,1.0,High,1
81827,294,80.0,1.0,1.0,High,1
81864,294,86.0,1.0,1.0,High,1
81869,294,90.0,1.0,1.0,High,1
81884,294,92.0,1.0,1.0,High,1
81926,294,105.0,1.0,1.0,High,1
81935,294,82.0,1.0,1.0,High,1
82036,294,92.0,1.0,1.0,High,1
82062,294,88.0,1.0,1.0,High,1
82211,294,101.0,1.0,1.0,High,1
82240,294,80.0,1.0,1.0,High,1
82257,294,81.0,1.0,1.0,High,1
82398,295,48.0,1.0,1.0,High,1
82454,295,50.0,1.0,1.0,High,1
82475,295,47.0,1.0,1.0,High,1
82477,295,48.0,1.0,1.0,High,1
82479,295,47.0,1.0,1.0,High,1
82480,295,47.0,1.0,1.0,High,1
82481,295,47.0,1.0,1.0,High,1
82482,295,47.0,1.0,1.0,High,1
82483,295,48.0,1.0,1.0,High,1
82484,295,48.0,1.0,1.0,High,1
82494,295,52.0,1.0,1.0,High,1
82516,295,57.0,1.0,1.0,High,1
82524,295,55.0,1.0,1.0,High,1
82528,295,56.0,1.0,1.0,High,1
82529,295,56.0,1.0,1.0,High,1
82533,295,54.0,1.0,1.0,High,1
82546,295,54.0,1.0,1.0,High,1
82564,295,56.0,1.0,1.0,High,1
82565,295,56.0,1.0,1.0,High,1
82569,295,54.0,1.0,1.0,High,1
82642,295,61.0,1.0,1.0,High,1
82644,295,62.0,1.0,1.0,High,1
82873,295,75.0,1.0,1.0,High,1
82888,295,71.0,1.0,1.0,High,1
82917,295,71.0,1.0,1.0,High,1
82924,295,68.0,1.0,1.0,High,1
82952,295,63.0,1.0,1.0,High,1
82972,295,73.0,1.0,1.0,High,1
83020,296,58.0,1.0,1.0,High,1
83021,296,58.0,1.0,1.0,High,1
83049,296,48.0,1.0,1.0,High,1
83051,296,52.0,1.0,1.0,High,1
83052,296,52.0,1.0,1.0,High,1
83066,296,49.0,1.0,1.0,High,1
83067,296,49.0,1.0,1.0,High,1
83081,296,64.0,1.0,1.0,High,1
83129,296,55.0,1.0,1.0,High,1
83154,296,51.0,1.0,1.0,High,1
83170,296,49.0,1.0,1.0,High,1
83171,296,49.0,1.0,1.0,High,1
83199,296,58.0,1.0,1.0,High,1
83200,296,58.0,1.0,1.0,High,1
83201,296,58.0,1.0,1.0,High,1
83202,296,58.0,1.0,1.0,High,1
83262,296,53.0,1.0,1.0,High,1
83263,296,53.0,1.0,1.0,High,1
83296,296,57.0,1.0,1.0,High,1
83327,296,53.0,1.0,1.0,High,1
83344,296,56.0,1.0,1.0,High,1
83397,296,64.0,1.0,1.0,High,1
83454,296,63.0,1.0,1.0,High,1
83495,296,61.0,1.0,1.0,High,1
83548,296,63.0,1.0,1.0,High,1
83557,296,67.0,1.0,1.0,High,1
83570,296,64.0,1.0,1.0,High,1
83571,296,64.0,1.0,1.0,High,1
83580,296,61.0,1.0,1.0,High,1
83587,296,60.0,1.0,1.0,High,1
83622,296,80.0,1.0,1.0,High,1
83643,296,83.0,1.0,1.0,High,1
83654,296,71.0,1.0,1.0,High,1
83655,296,71.0,1.0,1.0,High,1
83658,296,72.0,1.0,1.0,High,1
83680,296,85.0,1.0,1.0,High,1
83681,296,85.0,1.0,1.0,High,1
83695,296,64.0,1.0,1.0,High,1
83721,296,62.0,1.0,1.0,High,1
83726,296,89.0,1.0,1.0,High,1
83727,296,89.0,1.0,1.0,High,1
83740,296,66.0,1.0,1.0,High,1
83741,296,66.0,1.0,1.0,High,1
83819,297,63.0,1.0,1.0,High,1
83870,297,62.0,1.0,1.0,High,1
83911,297,63.0,1.0,1.0,High,1
83912,297,63.0,1.0,1.0,High,1
83916,297,64.0,1.0,1.0,High,1
83924,297,60.0,1.0,1.0,High,1
83925,297,60.0,1.0,1.0,High,1
84004,297,76.0,1.0,1.0,High,1
84019,297,79.0,1.0,1.0,High,1
84036,297,64.0,1.0,1.0,High,1
84060,297,69.0,1.0,1.0,High,1
84076,297,63.0,1.0,1.0,High,1
84077,297,63.0,1.0,1.0,High,1
84083,297,64.0,1.0,1.0,High,1
84104,297,59.0,1.0,1.0,High,1
84129,297,57.0,1.0,1.0,High,1
84138,298,83.0,1.0,1.0,High,1
84139,298,83.0,1.0,1.0,High,1
84158,298,112.0,1.0,1.0,High,1
84162,298,250.0,1.0,1.0,High,1
84163,298,250.0,1.0,1.0,High,1
84167,298,49.0,1.0,1.0,High,1
84172,298,250.0,1.0,1.0,High,1
84183,298,71.0,1.0,1.0,High,1
84242,298,120.0,1.0,1.0,High,1
84259,298,86.0,1.0,1.0,High,1
84308,298,250.0,1.0,1.0,High,1
84326,298,59.0,1.0,1.0,High,1
84346,298,61.0,1.0,1.0,High,1
84347,298,61.0,1.0,1.0,High,1
84387,298,78.0,1.0,1.0,High,1
84402,298,78.0,1.0,1.0,High,1
84480,300,57.0,1.0,1.0,High,1
84506,300,66.0,1.0,1.0,High,1
84512,300,70.0,1.0,1.0,High,1
84527,300,63.0,1.0,1.0,High,1
84577,300,79.0,1.0,1.0,High,1
84590,300,74.0,1.0,1.0,High,1
84591,300,74.0,1.0,1.0,High,1
84603,300,80.0,1.0,1.0,High,1
84618,300,69.0,1.0,1.0,High,1
84638,300,73.0,1.0,1.0,High,1
84649,300,79.0,1.0,1.0,High,1
84751,300,60.0,1.0,1.0,High,1
84762,300,65.0,1.0,1.0,High,1
84763,300,65.0,1.0,1.0,High,1
84820,300,76.0,1.0,1.0,High,1
84823,300,82.0,1.0,1.0,High,1
84828,300,73.0,1.0,1.0,High,1
84888,300,61.0,1.0,1.0,High,1
84931,300,61.0,1.0,1.0,High,1
84954,300,77.0,1.0,1.0,High,1
84965,300,88.0,1.0,1.0,High,1
84981,300,60.0,1.0,1.0,High,1
85021,300,83.0,1.0,1.0,High,1
85067,300,65.0,1.0,1.0,High,1
85088,300,85.0,1.0,1.0,High,1
85097,300,73.0,1.0,1.0,High,1
85099,300,78.0,1.0,1.0,High,1
85124,300,97.0,1.0,1.0,High,1
85136,300,79.0,1.0,1.0,High,1
85171,300,103.0,1.0,1.0,High,1
85247,301,69.0,1.0,1.0,High,1
85248,301,69.0,1.0,1.0,High,1
85294,301,71.0,1.0,1.0,High,1
85299,301,78.0,1.0,1.0,High,1
85321,301,66.0,1.0,1.0,High,1
85341,301,63.0,1.0,1.0,High,1
85347,301,68.0,1.0,1.0,High,1
85355,301,61.0,1.0,1.0,High,1
85356,301,61.0,1.0,1.0,High,1
85364,301,58.0,1.0,1.0,High,1
85407,302,100.0,1.0,1.0,High,1
85426,302,98.0,1.0,1.0,High,1
85427,302,98.0,1.0,1.0,High,1
85509,302,101.0,1.0,1.0,High,1
85567,302,100.0,1.0,1.0,High,1
85569,302,98.0,1.0,1.0,High,1
85571,302,90.0,1.0,1.0,High,1
85572,302,90.0,1.0,1.0,High,1
85574,302,89.0,1.0,1.0,High,1
85588,302,92.0,1.0,1.0,High,1
85621,303,99.0,1.0,1.0,High,1
85647,303,120.0,1.0,1.0,High,1
85648,303,120.0,1.0,1.0,High,1
85684,303,119.0,1.0,1.0,High,1
85696,303,95.0,1.0,1.0,High,1
85697,303,95.0,1.0,1.0,High,1
85719,303,102.0,1.0,1.0,High,1
85762,303,92.0,1.0,1.0,High,1
85763,303,92.0,1.0,1.0,High,1
85792,303,87.0,1.0,1.0,High,1
85805,303,94.0,1.0,1.0,High,1
85834,303,82.0,1.0,1.0,High,1
85846,303,103.0,1.0,1.0,High,1
85847,303,103.0,1.0,1.0,High,1
85881,303,110.0,1.0,1.0,High,1
85892,304,54.0,1.0,1.0,High,1
85981,304,52.0,1.0,1.0,High,1
85983,304,53.0,1.0,1.0,High,1
85984,304,53.0,1.0,1.0,High,1
85986,304,54.0,1.0,1.0,High,1
86005,304,56.0,1.0,1.0,High,1
86018,304,53.0,1.0,1.0,High,1
86040,304,54.0,1.0,1.0,High,1
86041,304,54.0,1.0,1.0,High,1
86051,304,54.0,1.0,1.0,High,1
86066,304,55.0,1.0,1.0,High,1
86083,304,52.0,1.0,1.0,High,1
86095,304,55.0,1.0,1.0,High,1
86127,304,56.0,1.0,1.0,High,1
86154,304,69.0,1.0,1.0,High,1
86171,304,82.0,1.0,1.0,High,1
86202,304,73.0,1.0,1.0,High,1
86246,304,71.0,1.0,1.0,High,1
86250,304,69.0,1.0,1.0,High,1
86265,304,67.0,1.0,1.0,High,1
86272,304,75.0,1.0,1.0,High,1
86296,304,67.0,1.0,1.0,High,1
86312,304,71.0,1.0,1.0,High,1
86349,304,65.0,1.0,1.0,High,1
86350,304,65.0,1.0,1.0,High,1
86356,304,65.0,1.0,1.0,High,1
86374,304,70.0,1.0,1.0,High,1
86427,304,60.0,1.0,1.0,High,1
86428,304,60.0,1.0,1.0,High,1
86457,304,59.0,1.0,1.0,High,1
86512,304,57.0,1.0,1.0,High,1
86513,304,57.0,1.0,1.0,High,1
86519,304,60.0,1.0,1.0,High,1
86535,304,58.0,1.0,1.0,High,1
86537,304,58.0,1.0,1.0,High,1
86538,304,58.0,1.0,1.0,High,1
86546,304,61.0,1.0,1.0,High,1
86550,304,61.0,1.0,1.0,High,1
86552,304,59.0,1.0,1.0,High,1
86603,304,65.0,1.0,1.0,High,1
86605,304,65.0,1.0,1.0,High,1
86607,304,67.0,1.0,1.0,High,1
86641,305,36.0,1.0,1.0,High,1
86656,305,35.0,1.0,1.0,High,1
86678,305,37.0,1.0,1.0,High,1
86712,305,35.0,1.0,1.0,High,1
86714,305,34.0,1.0,1.0,High,1
86761,305,32.0,1.0,1.0,High,1
86792,305,33.0,1.0,1.0,High,1
86857,305,32.0,1.0,1.0,High,1
86941,305,38.0,1.0,1.0,High,1
86942,305,38.0,1.0,1.0,High,1
86956,305,54.0,1.0,1.0,High,1
86973,305,47.0,1.0,1.0,High,1
86984,305,44.0,1.0,1.0,High,1
86994,305,41.0,1.0,1.0,High,1
86995,305,41.0,1.0,1.0,High,1
87029,305,49.0,1.0,1.0,High,1
87060,306,62.0,1.0,1.0,High,1
87062,306,61.0,1.0,1.0,High,1
87070,306,94.0,1.0,1.0,High,1
87108,306,114.0,1.0,1.0,High,1
